"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
25844.5886921994,9.75098943104967,13.1288783904165,6.79893621476367,6.52165801497176,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
10465.0391888534,8.29445596551523,5.69506789790466,5.77149694785476,7.92136835865676,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1
76732.1692369598,5.07363577606156,7.30024782009423,8.87956850696355,14.4075475563295,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
67996.0203613245,14.465581884142,8.1872185645625,8.89587242156267,10.6361853773706,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1
30253.1541719652,6.21872968040407,9.97073556063697,6.16820639930665,8.34354853956029,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1
52474.2219035922,10.4476193268783,13.6417444725521,5.55551188997924,7.13857641909271,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1
28009.5900983281,9.74783152807504,8.29684342024848,13.0680478783324,5.7030744315125,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
74253.7790692344,12.9954511718825,9.58407309837639,11.21517309919,7.30116479564458,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1
50537.7880841495,12.5834140460938,12.6102802995592,13.8253612746485,5.00222482020035,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
44582.6690267338,7.28032452287152,12.9983765259385,8.15127774840221,13.3197992946953,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
80344.5063439144,10.6211807671934,12.4197885533795,7.6728370715864,6.86639318009838,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
27316.4368139358,11.4419085951522,12.5177364633419,11.6315085813403,5.74054125230759,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
67740.9910165415,6.82055682409555,7.64417942147702,11.6358461324126,14.8627823125571,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1
72800.324184379,12.1872648200952,5.60698581626639,14.4594149990007,12.0549182943068,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
68063.5714469693,10.8395351632498,9.58029503235593,6.2335447804071,10.663885155227,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1
11161.430973305,9.03336288873106,6.80974239483476,13.0665347608738,5.03336300840601,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
94885.5812428604,7.58213420398533,10.8491529221646,13.780990683008,11.3302640547045,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1
37338.0361681881,9.15290978271514,14.9448991357349,10.8049346273765,12.8005700884387,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1
77213.6350125719,14.4138682447374,9.69771994743496,5.62608356587589,10.7842075568624,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
83588.5646282711,13.3575625694357,8.76340902177617,12.3531606630422,14.1435912973247,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1
81358.8385974233,12.5434022140689,9.97104462003335,6.3834543642588,9.19461929239333,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0
28826.3985736799,9.03669239487499,8.72637497959659,6.68904860271141,11.1935533746146,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1
109538.699373937,13.4322249214165,5.13128298800439,8.8464726973325,8.83567051496357,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
90011.8853099058,9.97124637011439,9.85171873122454,13.3821116969921,14.7385316179134,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1
36455.8982177413,6.97589244227856,10.9713930659927,13.5494714346714,9.40500355325639,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
15489.9319843425,7.72285429062322,6.50389002403244,11.6779070696793,11.1881698411889,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0
47704.4616835521,7.82882255269215,9.55967063782737,14.9790212372318,14.508430280257,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
66396.4169453035,9.7576205432415,5.98084220895544,5.35529464716092,5.3449842822738,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1
30398.4748693689,9.65740986168385,11.5085628186353,13.8136265636422,14.0993994404562,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0
71808.9093805987,9.8050907580182,14.448293694295,13.1041275034659,5.03136318642646,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
99939.9180364932,14.5373279834166,6.80353194475174,6.08747920719907,9.5714690675959,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1
83648.7182999114,12.8184175491333,5.62546377070248,6.84689759043977,13.6737370491028,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
93920.6276259308,10.9625656250864,14.8227112274617,8.90016363700852,14.7851723525673,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1
4591.20823577684,5.90723084984347,8.78443478606641,8.73005722416565,7.15670332545415,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
32750.8147186961,11.1531177908182,14.9933968973346,8.89248343650252,6.41351938247681,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
101795.796925396,11.8559512193315,14.8664269060828,11.539737933781,9.06580848619342,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0
53021.2945451152,14.8815979622304,13.5086046368815,10.688415421173,7.70519581390545,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
27458.9820163929,9.45068478118628,10.8716314355843,14.3591794627719,9.2972136894241,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1
30475.5933339245,5.06559564499184,5.81015560310334,10.1217599143274,9.43729089107364,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
48831.3632788266,12.651836341247,14.9957297788933,10.3572891303338,9.54847312532365,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44289.332722826,14.7505510482006,8.33996456582099,5.62631492270157,5.96529218368232,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1
52532.4569104346,10.7834255928174,12.0476481481455,10.1024219836108,8.13862146344036,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1
28844.1302073688,9.97634460218251,14.1696493676864,6.0564229497686,10.9227760997601,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
24742.5779809994,6.20968180010095,14.8109373636544,5.62242281390354,12.6708985329606,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
29619.2183727967,10.8809115621261,7.3624672065489,14.8636855138466,5.76952929608524,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1
57550.8116148387,7.28140808874741,6.09875233378261,6.23667465755716,12.0925038098358,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1
10697.3597955295,7.31775149237365,9.2708497797139,8.90116532333195,13.3072816254571,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0
56138.3443989158,5.78653467353433,11.124061322771,7.80111118452623,10.2394905360416,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
24524.0364641152,5.33271970693022,13.9311413140967,12.5301375263371,6.95763760479167,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0
75452.1509494404,6.3394987792708,8.85884101735428,7.63847701018676,8.05499356472865,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
35870.661407296,5.20235721021891,12.1606408455409,5.87292471667752,6.4994779182598,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1
69700.5483848769,13.9244686765596,9.50714376755059,6.39182874700055,11.5281312935986,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1
43428.0345471354,11.8657868821174,5.88473870186135,11.0968258441426,5.91910123825073,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0
87298.3042289465,13.891066564247,7.32240542303771,7.58660616585985,10.8070037793368,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1
32828.3179163671,10.4432354634628,8.27359799062833,6.49116084678099,8.22082046652213,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1
52177.4901270927,11.2350749084726,12.3820564406924,14.1027495125309,12.6385577348992,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0
39170.3161067983,10.2694480982609,14.6486873365939,8.42625485965982,8.50637513911352,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
80300.6028348424,7.8523261542432,8.27136639738455,13.8735537370667,8.51812649983913,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0
51888.0002984406,8.64362291526049,9.56059424206614,12.755132035818,8.11913219746202,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1
31951.9900289335,6.6109574213624,8.1932859425433,14.8540950729512,9.42447915673256,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1
35313.3584516254,6.98330948129296,12.9068777547218,14.5476007205434,12.1214759885333,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
36508.8673210054,10.5795233836398,6.99342557461932,5.91070855502039,11.2839478626847,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
60646.3727299754,11.8951236922294,7.75134476134554,6.87453014310449,8.50402601063251,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
94965.8450966318,12.1281762118451,5.29475113609806,11.1342006642371,13.6081298277713,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0
47464.6001652167,12.3511268524453,7.02188979368657,13.0442592687905,6.08508378034458,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
17677.9515136857,9.28704181686044,10.6996750738472,13.5567808593623,9.82118576997891,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
88929.1251854475,10.977734036278,5.25459258817136,6.78062113933265,12.7064329432324,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1
21900.3048240842,9.16446440620348,7.81329726334661,10.078707402572,8.13774141250178,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
52467.7612439293,10.5011271871626,13.8936179177836,13.1898204004392,6.7578463954851,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
20294.286102283,9.46830372558907,14.8260925617069,10.2798300422728,7.0200537587516,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1
35993.652903619,5.5336962104775,9.76749015739188,14.8334450135008,7.54313732264563,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1
70853.578222172,12.6043217466213,5.91248762561008,11.9560315040872,9.61886624805629,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
63105.0342751377,13.4363905340433,7.30819284217432,9.13718549069017,5.72271446697414,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0
48172.8164192123,14.4904036517255,12.1208498277701,13.5845545562916,10.9953812323511,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1
31449.6940925032,12.3801167518832,7.19060406088829,5.32559568528086,9.87467563943937,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1
34815.6472054549,9.43199667846784,6.98270386317745,14.2268044082448,10.6386778084561,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0
38517.5922872273,5.53547195158899,10.8468006993644,5.39438775740564,7.94038804247975,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1
41227.2441122366,6.16538648726419,5.72492878884077,13.822126861196,11.6275738389231,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
118586.662308724,5.95175971044227,11.4435653435066,7.11371320532635,10.1387796155177,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0
43811.947751642,13.5673375986516,10.4469027952291,7.54521509865299,12.9916925355792,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
113219.104181063,11.8994067213498,9.61813737871125,10.6722368951887,6.58164140768349,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1
20796.95089161,7.10081812692806,10.5605755839497,10.4996513319202,12.3553182533942,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
50002.4352271298,7.50306263333187,11.1650077509694,6.11325807403773,13.4551880741492,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1
71245.944596785,13.2889739004895,14.3324863445014,5.07956869667396,8.68200487224385,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
55620.2947384224,10.4791740817018,5.05224866326898,11.2442572042346,11.9195806724019,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
89863.8146563551,11.3209187355824,10.2043034438975,14.8635865701362,14.5330532849766,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
30920.2592270032,7.88540541660041,14.0747629757971,10.548959642183,11.0287477308884,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
45127.2905230917,7.51065368065611,14.4135226565413,14.4307804503478,12.2082107840106,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1
74003.8024482687,9.48981699533761,7.47142088599503,5.03481683088467,13.2452632114291,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
50505.1414321237,14.1855949698947,7.08303153514862,8.72346459422261,8.62156484276056,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
18186.1630196082,6.16540948161855,10.0965772825293,13.2299728225917,5.2708576945588,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1
46578.4599122396,6.82725792983547,11.8354572216049,13.2091952976771,12.2723296936601,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
82641.4018788645,14.0753638674505,5.70421990705654,11.7383353109471,14.8203778662719,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1
99988.5168121843,10.7520502782427,5.79515226883814,7.16100862482563,10.4670358682051,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0
29125.423846967,11.129955239594,11.4961011335254,8.60955401323736,5.78803659649566,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0
123959.909058297,13.6861044657417,5.57584365364164,12.2762079187669,13.2383837178349,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
79318.0731677127,13.2313136640005,11.0831112042069,9.97558399103582,12.7987114549614,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1
1327.75273362524,6.74087388673797,9.0233319811523,6.82573333382607,5.63473340589553,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0
25293.3438586663,5.50431112991646,8.84327803971246,13.10558085097,10.9487966960296,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1
43151.671918703,5.6126231700182,5.22749287541956,8.79694761941209,6.88733549322933,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
41220.9847710828,6.81683883303776,10.0726320128888,9.78918027831241,11.8450266332366,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0
67118.0030873831,10.0026408396661,13.501031701453,7.84496722742915,14.8879977548495,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0
17692.7442408377,8.57719130814075,7.23242720356211,12.8451660950668,6.88482772326097,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0
40599.7229082789,10.0217064912431,12.7869789116085,14.2049073963426,13.1474871747196,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1
88644.801601547,8.38232613168657,13.812359245494,8.16554469289258,10.5545683880337,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0
12168.8290182462,5.44984999578446,11.650074487552,8.08197422884405,5.06889340700582,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1
54930.8469724383,5.72594061493874,11.1584290978499,7.86387939471751,13.232902456075,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
47552.0714844711,11.5195578848943,8.71903139632195,8.07029398158193,6.80645484710112,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1
78270.4254757519,10.3779734834097,11.3041415787302,6.33308901917189,9.12827692460269,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
8733.45055550145,9.90107118850574,8.40647154022008,9.10631442675367,5.12211789842695,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
28381.286087536,8.72460586251691,5.18166025169194,8.86199740460142,5.23158387979493,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0
75216.7264324184,12.8037911630236,8.65197152132168,9.86870592227206,5.58510835515335,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
39476.1459358539,11.2651790888049,12.982365784701,10.1064041792415,8.84272709256038,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
99042.083237081,11.6745996824466,14.2664007027633,9.14471738273278,7.77899911161512,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
82953.3050141989,5.19023316446692,10.3624122776091,13.9418679242954,13.3932182006538,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0
81176.3774295764,11.9522191770375,9.61159936152399,7.80979553703219,12.8779105539434,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1
60894.9588575152,14.5955104287714,13.1577906501479,11.5570583497174,5.97132538910955,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0
16294.6166609705,14.2774761840701,8.84894478367642,7.47687726048753,7.00186843750998,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0
61490.1457954763,10.7659426494502,11.1078863288276,5.45712838880718,13.5745389387012,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
25296.3268442398,9.41697920672596,12.3543017124757,13.8138864957727,8.06870955741033,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0
58400.473371534,13.6597583931871,10.4713519173674,14.9685023818165,9.71019988646731,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1
65596.0792762794,8.92440985189751,9.40560364862904,14.8510163393803,13.2945613190532,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
58414.986361218,9.284062248189,12.6382651459426,7.96353141777217,10.8385099330917,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0
20109.5240883348,9.45392835885286,8.83097926154733,11.8579994537868,9.77827376686037,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
51917.248373467,9.16970370337367,7.00821721693501,11.132407116238,11.1295424867421,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1
25242.3858526293,5.36842999979854,5.18390136770904,14.6464759553783,5.12270679464564,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1
69350.2704491176,14.2054745438509,9.13948140339926,10.4500822373666,11.6162683907896,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1
87559.9060877794,10.6827328330837,6.30851025460288,10.0806239224039,10.9429244417697,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
6456.88009966244,11.5744041325524,10.3716694749892,13.5842246934772,6.34845850523561,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
3999.78643685142,6.14260624628514,11.9610029784963,13.2442151498981,10.0434868386947,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
46062.8128200894,14.3232505139895,12.5666845333762,14.8240718268789,6.11973701743409,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
32904.0594679397,13.2966518308967,12.4963418208063,13.4771147184074,7.45398109778762,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0
41374.3032861795,8.95743107190356,10.351167533081,11.5312654408626,8.0995229864493,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1
17441.104213832,5.33510980894789,9.81516754254699,13.0258610565215,13.1888948334381,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0
105838.399610571,8.3849359350279,9.940698412247,6.2111516832374,14.2996031162329,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1
75257.5518724452,6.88246147008613,7.45043132686988,8.15648308489472,9.07854053424671,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
94814.9070075841,14.2051233095117,11.1910070502199,10.5567261902615,11.5773302759044,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
104203.88211166,11.7524188337848,6.82240254012868,7.91801139479503,9.82365326257423,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0
57585.5313916829,14.9638885259628,7.52397895790637,9.22159968642518,10.5517470743507,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1
100070.388618767,12.6382590970024,14.9489000602625,14.9792200769298,14.4602739950642,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
20605.587559901,8.39494319632649,5.56458501145244,7.67278580926359,6.92149362759665,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1
41730.9064346551,13.8407107302919,14.0034827310592,7.33737210277468,12.8523679613136,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
46274.9718067177,7.34067026292905,6.2023426941596,5.35015636589378,8.67421943228692,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1
68934.8561774554,12.7255290537141,14.7245902963914,12.1331495046616,11.5911340853199,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1
50967.8555978323,10.9522729413584,14.4370398996398,10.2562614204362,6.17929914500564,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0
64870.7301217106,14.2811565310694,12.2185112605803,6.85335063841194,9.85349843744189,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
65232.3516385001,9.58171180682257,12.1481710555963,13.4341377252713,13.6950300470926,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0
63429.6269603256,13.9498174423352,11.0331011959352,12.8989759460092,14.0071004861966,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0
93337.893048056,11.1447376199067,5.95168677391484,6.23307294212282,14.280141799245,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0
14829.1437172475,5.05956425331533,13.6198020004667,8.4660442173481,14.6576647623442,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
26622.9562405611,13.0525373108685,10.1649179891683,13.875132619869,7.81443822896108,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
12336.5629563312,9.16414445731789,6.62734566023573,10.0663468707353,8.76932455226779,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1
63180.3035494812,10.8215706516057,13.1359526142478,8.54378467192873,12.2201170190237,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
27436.5044290188,11.5317370719276,11.7765588592738,11.1122537450865,6.72525824047625,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0
43686.1132287541,7.18968317378312,11.822663017083,5.7578853960149,13.1066257948987,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
20205.3423476207,5.24199765641242,5.62349116895348,9.56330466782674,5.99112019874156,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0
16853.3139381805,7.08017426077276,5.18812627764419,12.7287280024029,11.4485850161873,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
75710.4775522242,8.33913142327219,12.5599985290319,14.871661819052,14.6318098576739,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1
34465.4125962756,14.9676319607534,14.1156642977148,14.7506420710124,14.5237823599018,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0
104062.844055748,8.95000216551125,6.89565254375339,10.2000239724293,11.7241341550834,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1
19182.5154066505,6.79270009510219,5.57916545774788,9.06106698792428,7.09160147700459,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
17323.3417247634,9.1320922691375,9.65191234368831,6.54856673441827,7.12067883461714,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
82867.6375263939,8.58848409727216,8.74166924040765,13.48746543983,7.17767869820818,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0
55342.3536343431,7.45449567446485,6.83784249704331,10.5221215682104,8.69162879185751,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0
39011.8438953546,7.73235561093315,10.2304973453283,14.7180353384465,7.54640185972676,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1
72760.7845147222,14.5855015865527,8.65798570448533,9.9010186153464,11.9505176111124,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
42680.6527935946,7.10620230995119,11.8603243096732,11.6149491257966,5.49414996290579,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0
24336.8384191504,7.15852327644825,12.5905545055866,5.07371595595032,5.52592851221561,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1
94589.196500299,13.1843188288622,12.9493337124586,11.0082320310175,13.9403583994135,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0
66702.1473753121,9.05758218839765,14.5709321345203,14.8482798365876,14.6017416194081,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1
181411.07957227,9.42154276184738,11.5715284855105,10.9905099496245,12.0303459116258,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0
48217.2780452279,11.2842990434729,11.9026060309261,8.91605680575594,9.92077495437115,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
5130.08153934822,10.5210978072137,14.3417298630811,12.6184418355115,9.81582846026868,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1
29425.9765484539,9.76927503710613,12.6853748387657,5.3109130053781,12.5504342652857,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1
